tokenizer,n,digits,tokens
Qwen2.5,7013,4,4
Qwen2.5,7014,4,4
Qwen2.5,7015,4,4
Qwen2.5,7016,4,4
Qwen2.5,7017,4,4
Qwen2.5,7018,4,4
Qwen2.5,7019,4,4
Qwen2.5,7020,4,4
Qwen2.5,7021,4,4
Qwen2.5,7022,4,4
Qwen2.5,7023,4,4
Qwen2.5,7024,4,4
Qwen2.5,7025,4,4
Qwen2.5,7026,4,4
Qwen2.5,7027,4,4
Qwen2.5,7028,4,4
Qwen2.5,7029,4,4
Qwen2.5,7030,4,4
Qwen2.5,7031,4,4
Qwen2.5,7032,4,4
Qwen2.5,7033,4,4
Qwen2.5,7034,4,4
Qwen2.5,7035,4,4
Qwen2.5,7036,4,4
Qwen2.5,7037,4,4
Qwen2.5,7038,4,4
Qwen2.5,7039,4,4
Qwen2.5,7040,4,4
Qwen2.5,7041,4,4
Qwen2.5,7042,4,4
Qwen2.5,7043,4,4
Qwen2.5,7044,4,4
Qwen2.5,7045,4,4
Qwen2.5,7046,4,4
Qwen2.5,7047,4,4
Qwen2.5,7048,4,4
Qwen2.5,7049,4,4
Qwen2.5,7050,4,4
Qwen2.5,7051,4,4
Qwen2.5,7052,4,4
Qwen2.5,7053,4,4
Qwen2.5,7054,4,4
Qwen2.5,7055,4,4
Qwen2.5,7056,4,4
Qwen2.5,7057,4,4
Qwen2.5,7058,4,4
Qwen2.5,7059,4,4
Qwen2.5,7060,4,4
Qwen2.5,7061,4,4
Qwen2.5,7062,4,4
Qwen2.5,7063,4,4
Qwen2.5,7064,4,4
Qwen2.5,7065,4,4
Qwen2.5,7066,4,4
Qwen2.5,7067,4,4
Qwen2.5,7068,4,4
Qwen2.5,7069,4,4
Qwen2.5,7070,4,4
Qwen2.5,7071,4,4
Qwen2.5,7072,4,4
Qwen2.5,7073,4,4
Qwen2.5,7074,4,4
Qwen2.5,7075,4,4
Qwen2.5,7076,4,4
Qwen2.5,7077,4,4
Qwen2.5,7078,4,4
Qwen2.5,7079,4,4
Qwen2.5,7080,4,4
Qwen2.5,7081,4,4
Qwen2.5,7082,4,4
Qwen2.5,7083,4,4
Qwen2.5,7084,4,4
Qwen2.5,7085,4,4
Qwen2.5,7086,4,4
Qwen2.5,7087,4,4
Qwen2.5,7088,4,4
Qwen2.5,7089,4,4
Qwen2.5,7090,4,4
Qwen2.5,7091,4,4
Qwen2.5,7092,4,4
Qwen2.5,7093,4,4
Qwen2.5,7094,4,4
Qwen2.5,7095,4,4
Qwen2.5,7096,4,4
Qwen2.5,7097,4,4
Qwen2.5,7098,4,4
Qwen2.5,7099,4,4
Qwen2.5,7100,4,4
Qwen2.5,7101,4,4
Qwen2.5,7102,4,4
Qwen2.5,7103,4,4
Qwen2.5,7104,4,4
Qwen2.5,7105,4,4
Qwen2.5,7106,4,4
Qwen2.5,7107,4,4
Qwen2.5,7108,4,4
Qwen2.5,7109,4,4
Qwen2.5,7110,4,4
Qwen2.5,7111,4,4
Qwen2.5,7112,4,4
Qwen2.5,7113,4,4
Qwen2.5,7114,4,4
Qwen2.5,7115,4,4
Qwen2.5,7116,4,4
Qwen2.5,7117,4,4
Qwen2.5,7118,4,4
Qwen2.5,7119,4,4
Qwen2.5,7120,4,4
Qwen2.5,7121,4,4
Qwen2.5,7122,4,4
Qwen2.5,7123,4,4
Qwen2.5,7124,4,4
Qwen2.5,7125,4,4
Qwen2.5,7126,4,4
Qwen2.5,7127,4,4
Qwen2.5,7128,4,4
Qwen2.5,7129,4,4
Qwen2.5,7130,4,4
Qwen2.5,7131,4,4
Qwen2.5,7132,4,4
Qwen2.5,7133,4,4
Qwen2.5,7134,4,4
Qwen2.5,7135,4,4
Qwen2.5,7136,4,4
Qwen2.5,7137,4,4
Qwen2.5,7138,4,4
Qwen2.5,7139,4,4
Qwen2.5,7140,4,4
Qwen2.5,7141,4,4
Qwen2.5,7142,4,4
Qwen2.5,7143,4,4
Qwen2.5,7144,4,4
Qwen2.5,7145,4,4
Qwen2.5,7146,4,4
Qwen2.5,7147,4,4
Qwen2.5,7148,4,4
Qwen2.5,7149,4,4
Qwen2.5,7150,4,4
Qwen2.5,7151,4,4
Qwen2.5,7152,4,4
Qwen2.5,7153,4,4
Qwen2.5,7154,4,4
Qwen2.5,7155,4,4
Qwen2.5,7156,4,4
Qwen2.5,7157,4,4
Qwen2.5,7158,4,4
Qwen2.5,7159,4,4
Qwen2.5,7160,4,4
Qwen2.5,7161,4,4
Qwen2.5,7162,4,4
Qwen2.5,7163,4,4
Qwen2.5,7164,4,4
Qwen2.5,7165,4,4
Qwen2.5,7166,4,4
Qwen2.5,7167,4,4
Qwen2.5,7168,4,4
Qwen2.5,7169,4,4
Qwen2.5,7170,4,4
Qwen2.5,7171,4,4
Qwen2.5,7172,4,4
Qwen2.5,7173,4,4
Qwen2.5,7174,4,4
Qwen2.5,7175,4,4
Qwen2.5,7176,4,4
Qwen2.5,7177,4,4
Qwen2.5,7178,4,4
Qwen2.5,7179,4,4
Qwen2.5,7180,4,4
Qwen2.5,7181,4,4
Qwen2.5,7182,4,4
Qwen2.5,7183,4,4
Qwen2.5,7184,4,4
Qwen2.5,7185,4,4
Qwen2.5,7186,4,4
Qwen2.5,7187,4,4
Qwen2.5,7188,4,4
Qwen2.5,7189,4,4
Qwen2.5,7190,4,4
Qwen2.5,7191,4,4
Qwen2.5,7192,4,4
Qwen2.5,7193,4,4
Qwen2.5,7194,4,4
Qwen2.5,7195,4,4
Qwen2.5,7196,4,4
Qwen2.5,7197,4,4
Qwen2.5,7198,4,4
Qwen2.5,7199,4,4
Qwen2.5,7200,4,4
Qwen2.5,7201,4,4
Qwen2.5,7202,4,4
Qwen2.5,7203,4,4
Qwen2.5,7204,4,4
Qwen2.5,7205,4,4
Qwen2.5,7206,4,4
Qwen2.5,7207,4,4
Qwen2.5,7208,4,4
Qwen2.5,7209,4,4
Qwen2.5,7210,4,4
Qwen2.5,7211,4,4
Qwen2.5,7212,4,4
Qwen2.5,7213,4,4
Qwen2.5,7214,4,4
Qwen2.5,7215,4,4
Qwen2.5,7216,4,4
Qwen2.5,7217,4,4
Qwen2.5,7218,4,4
Qwen2.5,7219,4,4
Qwen2.5,7220,4,4
Qwen2.5,7221,4,4
Qwen2.5,7222,4,4
Qwen2.5,7223,4,4
Qwen2.5,7224,4,4
Qwen2.5,7225,4,4
Qwen2.5,7226,4,4
Qwen2.5,7227,4,4
Qwen2.5,7228,4,4
Qwen2.5,7229,4,4
Qwen2.5,7230,4,4
Qwen2.5,7231,4,4
Qwen2.5,7232,4,4
Qwen2.5,7233,4,4
Qwen2.5,7234,4,4
Qwen2.5,7235,4,4
Qwen2.5,7236,4,4
Qwen2.5,7237,4,4
Qwen2.5,7238,4,4
Qwen2.5,7239,4,4
Qwen2.5,7240,4,4
Qwen2.5,7241,4,4
Qwen2.5,7242,4,4
Qwen2.5,7243,4,4
Qwen2.5,7244,4,4
Qwen2.5,7245,4,4
Qwen2.5,7246,4,4
Qwen2.5,7247,4,4
Qwen2.5,7248,4,4
Qwen2.5,7249,4,4
Qwen2.5,7250,4,4
Qwen2.5,7251,4,4
Qwen2.5,7252,4,4
Qwen2.5,7253,4,4
Qwen2.5,7254,4,4
Qwen2.5,7255,4,4
Qwen2.5,7256,4,4
Qwen2.5,7257,4,4
Qwen2.5,7258,4,4
Qwen2.5,7259,4,4
Qwen2.5,7260,4,4
Qwen2.5,7261,4,4
Qwen2.5,7262,4,4
Qwen2.5,7263,4,4
Qwen2.5,7264,4,4
Qwen2.5,7265,4,4
Qwen2.5,7266,4,4
Qwen2.5,7267,4,4
Qwen2.5,7268,4,4
Qwen2.5,7269,4,4
Qwen2.5,7270,4,4
Qwen2.5,7271,4,4
Qwen2.5,7272,4,4
Qwen2.5,7273,4,4
Qwen2.5,7274,4,4
Qwen2.5,7275,4,4
Qwen2.5,7276,4,4
Qwen2.5,7277,4,4
Qwen2.5,7278,4,4
Qwen2.5,7279,4,4
Qwen2.5,7280,4,4
Qwen2.5,7281,4,4
Qwen2.5,7282,4,4
Qwen2.5,7283,4,4
Qwen2.5,7284,4,4
Qwen2.5,7285,4,4
Qwen2.5,7286,4,4
Qwen2.5,7287,4,4
Qwen2.5,7288,4,4
Qwen2.5,7289,4,4
Qwen2.5,7290,4,4
Qwen2.5,7291,4,4
Qwen2.5,7292,4,4
Qwen2.5,7293,4,4
Qwen2.5,7294,4,4
Qwen2.5,7295,4,4
Qwen2.5,7296,4,4
Qwen2.5,7297,4,4
Qwen2.5,7298,4,4
Qwen2.5,7299,4,4
Qwen2.5,7300,4,4
Qwen2.5,7301,4,4
Qwen2.5,7302,4,4
Qwen2.5,7303,4,4
Qwen2.5,7304,4,4
Qwen2.5,7305,4,4
Qwen2.5,7306,4,4
Qwen2.5,7307,4,4
Qwen2.5,7308,4,4
Qwen2.5,7309,4,4
Qwen2.5,7310,4,4
Qwen2.5,7311,4,4
Qwen2.5,7312,4,4
Qwen2.5,7313,4,4
Qwen2.5,7314,4,4
Qwen2.5,7315,4,4
Qwen2.5,7316,4,4
Qwen2.5,7317,4,4
Qwen2.5,7318,4,4
Qwen2.5,7319,4,4
Qwen2.5,7320,4,4
Qwen2.5,7321,4,4
Qwen2.5,7322,4,4
Qwen2.5,7323,4,4
Qwen2.5,7324,4,4
Qwen2.5,7325,4,4
Qwen2.5,7326,4,4
Qwen2.5,7327,4,4
Qwen2.5,7328,4,4
Qwen2.5,7329,4,4
Qwen2.5,7330,4,4
Qwen2.5,7331,4,4
Qwen2.5,7332,4,4
Qwen2.5,7333,4,4
Qwen2.5,7334,4,4
Qwen2.5,7335,4,4
Qwen2.5,7336,4,4
Qwen2.5,7337,4,4
Qwen2.5,7338,4,4
Qwen2.5,7339,4,4
Qwen2.5,7340,4,4
Qwen2.5,7341,4,4
Qwen2.5,7342,4,4
Qwen2.5,7343,4,4
Qwen2.5,7344,4,4
Qwen2.5,7345,4,4
Qwen2.5,7346,4,4
Qwen2.5,7347,4,4
Qwen2.5,7348,4,4
Qwen2.5,7349,4,4
Qwen2.5,7350,4,4
Qwen2.5,7351,4,4
Qwen2.5,7352,4,4
Qwen2.5,7353,4,4
Qwen2.5,7354,4,4
Qwen2.5,7355,4,4
Qwen2.5,7356,4,4
Qwen2.5,7357,4,4
Qwen2.5,7358,4,4
Qwen2.5,7359,4,4
Qwen2.5,7360,4,4
Qwen2.5,7361,4,4
Qwen2.5,7362,4,4
Qwen2.5,7363,4,4
Qwen2.5,7364,4,4
Qwen2.5,7365,4,4
Qwen2.5,7366,4,4
Qwen2.5,7367,4,4
Qwen2.5,7368,4,4
Qwen2.5,7369,4,4
Qwen2.5,7370,4,4
Qwen2.5,7371,4,4
Qwen2.5,7372,4,4
Qwen2.5,7373,4,4
Qwen2.5,7374,4,4
Qwen2.5,7375,4,4
Qwen2.5,7376,4,4
Qwen2.5,7377,4,4
Qwen2.5,7378,4,4
Qwen2.5,7379,4,4
Qwen2.5,7380,4,4
Qwen2.5,7381,4,4
Qwen2.5,7382,4,4
Qwen2.5,7383,4,4
Qwen2.5,7384,4,4
Qwen2.5,7385,4,4
Qwen2.5,7386,4,4
Qwen2.5,7387,4,4
Qwen2.5,7388,4,4
Qwen2.5,7389,4,4
Qwen2.5,7390,4,4
Qwen2.5,7391,4,4
Qwen2.5,7392,4,4
Qwen2.5,7393,4,4
Qwen2.5,7394,4,4
Qwen2.5,7395,4,4
Qwen2.5,7396,4,4
Qwen2.5,7397,4,4
Qwen2.5,7398,4,4
Qwen2.5,7399,4,4
Qwen2.5,7400,4,4
Qwen2.5,7401,4,4
Qwen2.5,7402,4,4
Qwen2.5,7403,4,4
Qwen2.5,7404,4,4
Qwen2.5,7405,4,4
Qwen2.5,7406,4,4
Qwen2.5,7407,4,4
Qwen2.5,7408,4,4
Qwen2.5,7409,4,4
Qwen2.5,7410,4,4
Qwen2.5,7411,4,4
Qwen2.5,7412,4,4
Qwen2.5,7413,4,4
Qwen2.5,7414,4,4
Qwen2.5,7415,4,4
Qwen2.5,7416,4,4
Qwen2.5,7417,4,4
Qwen2.5,7418,4,4
Qwen2.5,7419,4,4
Qwen2.5,7420,4,4
Qwen2.5,7421,4,4
Qwen2.5,7422,4,4
Qwen2.5,7423,4,4
Qwen2.5,7424,4,4
Qwen2.5,7425,4,4
Qwen2.5,7426,4,4
Qwen2.5,7427,4,4
Qwen2.5,7428,4,4
Qwen2.5,7429,4,4
Qwen2.5,7430,4,4
Qwen2.5,7431,4,4
Qwen2.5,7432,4,4
Qwen2.5,7433,4,4
Qwen2.5,7434,4,4
Qwen2.5,7435,4,4
Qwen2.5,7436,4,4
Qwen2.5,7437,4,4
Qwen2.5,7438,4,4
Qwen2.5,7439,4,4
Qwen2.5,7440,4,4
Qwen2.5,7441,4,4
Qwen2.5,7442,4,4
Qwen2.5,7443,4,4
Qwen2.5,7444,4,4
Qwen2.5,7445,4,4
Qwen2.5,7446,4,4
Qwen2.5,7447,4,4
Qwen2.5,7448,4,4
Qwen2.5,7449,4,4
Qwen2.5,7450,4,4
Qwen2.5,7451,4,4
Qwen2.5,7452,4,4
Qwen2.5,7453,4,4
Qwen2.5,7454,4,4
Qwen2.5,7455,4,4
Qwen2.5,7456,4,4
Qwen2.5,7457,4,4
Qwen2.5,7458,4,4
Qwen2.5,7459,4,4
Qwen2.5,7460,4,4
Qwen2.5,7461,4,4
Qwen2.5,7462,4,4
Qwen2.5,7463,4,4
Qwen2.5,7464,4,4
Qwen2.5,7465,4,4
Qwen2.5,7466,4,4
Qwen2.5,7467,4,4
Qwen2.5,7468,4,4
Qwen2.5,7469,4,4
Qwen2.5,7470,4,4
Qwen2.5,7471,4,4
Qwen2.5,7472,4,4
Qwen2.5,7473,4,4
Qwen2.5,7474,4,4
Qwen2.5,7475,4,4
Qwen2.5,7476,4,4
Qwen2.5,7477,4,4
Qwen2.5,7478,4,4
Qwen2.5,7479,4,4
Qwen2.5,7480,4,4
Qwen2.5,7481,4,4
Qwen2.5,7482,4,4
Qwen2.5,7483,4,4
Qwen2.5,7484,4,4
Qwen2.5,7485,4,4
Qwen2.5,7486,4,4
Qwen2.5,7487,4,4
Qwen2.5,7488,4,4
Qwen2.5,7489,4,4
Qwen2.5,7490,4,4
Qwen2.5,7491,4,4
Qwen2.5,7492,4,4
Qwen2.5,7493,4,4
Qwen2.5,7494,4,4
Qwen2.5,7495,4,4
Qwen2.5,7496,4,4
Qwen2.5,7497,4,4
Qwen2.5,7498,4,4
Qwen2.5,7499,4,4
Qwen2.5,7500,4,4
Qwen2.5,7501,4,4
Qwen2.5,7502,4,4
Qwen2.5,7503,4,4
Qwen2.5,7504,4,4
Qwen2.5,7505,4,4
Qwen2.5,7506,4,4
Qwen2.5,7507,4,4
Qwen2.5,7508,4,4
Qwen2.5,7509,4,4
Qwen2.5,7510,4,4
Qwen2.5,7511,4,4
Qwen2.5,7512,4,4
Qwen2.5,7513,4,4
Qwen2.5,7514,4,4
Qwen2.5,7515,4,4
Qwen2.5,7516,4,4
Qwen2.5,7517,4,4
Qwen2.5,7518,4,4
Qwen2.5,7519,4,4
Qwen2.5,7520,4,4
Qwen2.5,7521,4,4
Qwen2.5,7522,4,4
Qwen2.5,7523,4,4
Qwen2.5,7524,4,4
Qwen2.5,7525,4,4
Qwen2.5,7526,4,4
Qwen2.5,7527,4,4
Qwen2.5,7528,4,4
Qwen2.5,7529,4,4
Qwen2.5,7530,4,4
Qwen2.5,7531,4,4
Qwen2.5,7532,4,4
Qwen2.5,7533,4,4
Qwen2.5,7534,4,4
Qwen2.5,7535,4,4
Qwen2.5,7536,4,4
Qwen2.5,7537,4,4
Qwen2.5,7538,4,4
Qwen2.5,7539,4,4
Qwen2.5,7540,4,4
Qwen2.5,7541,4,4
Qwen2.5,7542,4,4
Qwen2.5,7543,4,4
Qwen2.5,7544,4,4
Qwen2.5,7545,4,4
Qwen2.5,7546,4,4
Qwen2.5,7547,4,4
Qwen2.5,7548,4,4
Qwen2.5,7549,4,4
Qwen2.5,7550,4,4
Qwen2.5,7551,4,4
Qwen2.5,7552,4,4
Qwen2.5,7553,4,4
Qwen2.5,7554,4,4
Qwen2.5,7555,4,4
Qwen2.5,7556,4,4
Qwen2.5,7557,4,4
Qwen2.5,7558,4,4
Qwen2.5,7559,4,4
Qwen2.5,7560,4,4
Qwen2.5,7561,4,4
Qwen2.5,7562,4,4
Qwen2.5,7563,4,4
Qwen2.5,7564,4,4
Qwen2.5,7565,4,4
Qwen2.5,7566,4,4
Qwen2.5,7567,4,4
Qwen2.5,7568,4,4
Qwen2.5,7569,4,4
Qwen2.5,7570,4,4
Qwen2.5,7571,4,4
Qwen2.5,7572,4,4
Qwen2.5,7573,4,4
Qwen2.5,7574,4,4
Qwen2.5,7575,4,4
Qwen2.5,7576,4,4
Qwen2.5,7577,4,4
Qwen2.5,7578,4,4
Qwen2.5,7579,4,4
Qwen2.5,7580,4,4
Qwen2.5,7581,4,4
Qwen2.5,7582,4,4
Qwen2.5,7583,4,4
Qwen2.5,7584,4,4
Qwen2.5,7585,4,4
Qwen2.5,7586,4,4
Qwen2.5,7587,4,4
Qwen2.5,7588,4,4
Qwen2.5,7589,4,4
Qwen2.5,7590,4,4
Qwen2.5,7591,4,4
Qwen2.5,7592,4,4
Qwen2.5,7593,4,4
Qwen2.5,7594,4,4
Qwen2.5,7595,4,4
Qwen2.5,7596,4,4
Qwen2.5,7597,4,4
Qwen2.5,7598,4,4
Qwen2.5,7599,4,4
Qwen2.5,7600,4,4
Qwen2.5,7601,4,4
Qwen2.5,7602,4,4
Qwen2.5,7603,4,4
Qwen2.5,7604,4,4
Qwen2.5,7605,4,4
Qwen2.5,7606,4,4
Qwen2.5,7607,4,4
Qwen2.5,7608,4,4
Qwen2.5,7609,4,4
Qwen2.5,7610,4,4
Qwen2.5,7611,4,4
Qwen2.5,7612,4,4
Qwen2.5,7613,4,4
Qwen2.5,7614,4,4
Qwen2.5,7615,4,4
Qwen2.5,7616,4,4
Qwen2.5,7617,4,4
Qwen2.5,7618,4,4
Qwen2.5,7619,4,4
Qwen2.5,7620,4,4
Qwen2.5,7621,4,4
Qwen2.5,7622,4,4
Qwen2.5,7623,4,4
Qwen2.5,7624,4,4
Qwen2.5,7625,4,4
Qwen2.5,7626,4,4
Qwen2.5,7627,4,4
Qwen2.5,7628,4,4
Qwen2.5,7629,4,4
Qwen2.5,7630,4,4
Qwen2.5,7631,4,4
Qwen2.5,7632,4,4
Qwen2.5,7633,4,4
Qwen2.5,7634,4,4
Qwen2.5,7635,4,4
Qwen2.5,7636,4,4
Qwen2.5,7637,4,4
Qwen2.5,7638,4,4
Qwen2.5,7639,4,4
Qwen2.5,7640,4,4
Qwen2.5,7641,4,4
Qwen2.5,7642,4,4
Qwen2.5,7643,4,4
Qwen2.5,7644,4,4
Qwen2.5,7645,4,4
Qwen2.5,7646,4,4
Qwen2.5,7647,4,4
Qwen2.5,7648,4,4
Qwen2.5,7649,4,4
Qwen2.5,7650,4,4
Qwen2.5,7651,4,4
Qwen2.5,7652,4,4
Qwen2.5,7653,4,4
Qwen2.5,7654,4,4
Qwen2.5,7655,4,4
Qwen2.5,7656,4,4
Qwen2.5,7657,4,4
Qwen2.5,7658,4,4
Qwen2.5,7659,4,4
Qwen2.5,7660,4,4
Qwen2.5,7661,4,4
Qwen2.5,7662,4,4
Qwen2.5,7663,4,4
Qwen2.5,7664,4,4
Qwen2.5,7665,4,4
Qwen2.5,7666,4,4
Qwen2.5,7667,4,4
Qwen2.5,7668,4,4
Qwen2.5,7669,4,4
Qwen2.5,7670,4,4
Qwen2.5,7671,4,4
Qwen2.5,7672,4,4
Qwen2.5,7673,4,4
Qwen2.5,7674,4,4
Qwen2.5,7675,4,4
Qwen2.5,7676,4,4
Qwen2.5,7677,4,4
Qwen2.5,7678,4,4
Qwen2.5,7679,4,4
Qwen2.5,7680,4,4
Qwen2.5,7681,4,4
Qwen2.5,7682,4,4
Qwen2.5,7683,4,4
Qwen2.5,7684,4,4
Qwen2.5,7685,4,4
Qwen2.5,7686,4,4
Qwen2.5,7687,4,4
Qwen2.5,7688,4,4
Qwen2.5,7689,4,4
Qwen2.5,7690,4,4
Qwen2.5,7691,4,4
Qwen2.5,7692,4,4
Qwen2.5,7693,4,4
Qwen2.5,7694,4,4
Qwen2.5,7695,4,4
Qwen2.5,7696,4,4
Qwen2.5,7697,4,4
Qwen2.5,7698,4,4
Qwen2.5,7699,4,4
Qwen2.5,7700,4,4
Qwen2.5,7701,4,4
Qwen2.5,7702,4,4
Qwen2.5,7703,4,4
Qwen2.5,7704,4,4
Qwen2.5,7705,4,4
Qwen2.5,7706,4,4
Qwen2.5,7707,4,4
Qwen2.5,7708,4,4
Qwen2.5,7709,4,4
Qwen2.5,7710,4,4
Qwen2.5,7711,4,4
Qwen2.5,7712,4,4
Qwen2.5,7713,4,4
Qwen2.5,7714,4,4
Qwen2.5,7715,4,4
Qwen2.5,7716,4,4
Qwen2.5,7717,4,4
Qwen2.5,7718,4,4
Qwen2.5,7719,4,4
Qwen2.5,7720,4,4
Qwen2.5,7721,4,4
Qwen2.5,7722,4,4
Qwen2.5,7723,4,4
Qwen2.5,7724,4,4
Qwen2.5,7725,4,4
Qwen2.5,7726,4,4
Qwen2.5,7727,4,4
Qwen2.5,7728,4,4
Qwen2.5,7729,4,4
Qwen2.5,7730,4,4
Qwen2.5,7731,4,4
Qwen2.5,7732,4,4
Qwen2.5,7733,4,4
Qwen2.5,7734,4,4
Qwen2.5,7735,4,4
Qwen2.5,7736,4,4
Qwen2.5,7737,4,4
Qwen2.5,7738,4,4
Qwen2.5,7739,4,4
Qwen2.5,7740,4,4
Qwen2.5,7741,4,4
Qwen2.5,7742,4,4
Qwen2.5,7743,4,4
Qwen2.5,7744,4,4
Qwen2.5,7745,4,4
Qwen2.5,7746,4,4
Qwen2.5,7747,4,4
Qwen2.5,7748,4,4
Qwen2.5,7749,4,4
Qwen2.5,7750,4,4
Qwen2.5,7751,4,4
Qwen2.5,7752,4,4
Qwen2.5,7753,4,4
Qwen2.5,7754,4,4
Qwen2.5,7755,4,4
Qwen2.5,7756,4,4
Qwen2.5,7757,4,4
Qwen2.5,7758,4,4
Qwen2.5,7759,4,4
Qwen2.5,7760,4,4
Qwen2.5,7761,4,4
Qwen2.5,7762,4,4
Qwen2.5,7763,4,4
Qwen2.5,7764,4,4
Qwen2.5,7765,4,4
Qwen2.5,7766,4,4
Qwen2.5,7767,4,4
Qwen2.5,7768,4,4
Qwen2.5,7769,4,4
Qwen2.5,7770,4,4
Qwen2.5,7771,4,4
Qwen2.5,7772,4,4
Qwen2.5,7773,4,4
Qwen2.5,7774,4,4
Qwen2.5,7775,4,4
Qwen2.5,7776,4,4
Qwen2.5,7777,4,4
Qwen2.5,7778,4,4
Qwen2.5,7779,4,4
Qwen2.5,7780,4,4
Qwen2.5,7781,4,4
Qwen2.5,7782,4,4
Qwen2.5,7783,4,4
Qwen2.5,7784,4,4
Qwen2.5,7785,4,4
Qwen2.5,7786,4,4
Qwen2.5,7787,4,4
Qwen2.5,7788,4,4
Qwen2.5,7789,4,4
Qwen2.5,7790,4,4
Qwen2.5,7791,4,4
Qwen2.5,7792,4,4
Qwen2.5,7793,4,4
Qwen2.5,7794,4,4
Qwen2.5,7795,4,4
Qwen2.5,7796,4,4
Qwen2.5,7797,4,4
Qwen2.5,7798,4,4
Qwen2.5,7799,4,4
Qwen2.5,7800,4,4
Qwen2.5,7801,4,4
Qwen2.5,7802,4,4
Qwen2.5,7803,4,4
Qwen2.5,7804,4,4
Qwen2.5,7805,4,4
Qwen2.5,7806,4,4
Qwen2.5,7807,4,4
Qwen2.5,7808,4,4
Qwen2.5,7809,4,4
Qwen2.5,7810,4,4
Qwen2.5,7811,4,4
Qwen2.5,7812,4,4
Qwen2.5,7813,4,4
Qwen2.5,7814,4,4
Qwen2.5,7815,4,4
Qwen2.5,7816,4,4
Qwen2.5,7817,4,4
Qwen2.5,7818,4,4
Qwen2.5,7819,4,4
Qwen2.5,7820,4,4
Qwen2.5,7821,4,4
Qwen2.5,7822,4,4
Qwen2.5,7823,4,4
Qwen2.5,7824,4,4
Qwen2.5,7825,4,4
Qwen2.5,7826,4,4
Qwen2.5,7827,4,4
Qwen2.5,7828,4,4
Qwen2.5,7829,4,4
Qwen2.5,7830,4,4
Qwen2.5,7831,4,4
Qwen2.5,7832,4,4
Qwen2.5,7833,4,4
Qwen2.5,7834,4,4
Qwen2.5,7835,4,4
Qwen2.5,7836,4,4
Qwen2.5,7837,4,4
Qwen2.5,7838,4,4
Qwen2.5,7839,4,4
Qwen2.5,7840,4,4
Qwen2.5,7841,4,4
Qwen2.5,7842,4,4
Qwen2.5,7843,4,4
Qwen2.5,7844,4,4
Qwen2.5,7845,4,4
Qwen2.5,7846,4,4
Qwen2.5,7847,4,4
Qwen2.5,7848,4,4
Qwen2.5,7849,4,4
Qwen2.5,7850,4,4
Qwen2.5,7851,4,4
Qwen2.5,7852,4,4
Qwen2.5,7853,4,4
Qwen2.5,7854,4,4
Qwen2.5,7855,4,4
Qwen2.5,7856,4,4
Qwen2.5,7857,4,4
Qwen2.5,7858,4,4
Qwen2.5,7859,4,4
Qwen2.5,7860,4,4
Qwen2.5,7861,4,4
Qwen2.5,7862,4,4
Qwen2.5,7863,4,4
Qwen2.5,7864,4,4
Qwen2.5,7865,4,4
Qwen2.5,7866,4,4
Qwen2.5,7867,4,4
Qwen2.5,7868,4,4
Qwen2.5,7869,4,4
Qwen2.5,7870,4,4
Qwen2.5,7871,4,4
Qwen2.5,7872,4,4
Qwen2.5,7873,4,4
Qwen2.5,7874,4,4
Qwen2.5,7875,4,4
Qwen2.5,7876,4,4
Qwen2.5,7877,4,4
Qwen2.5,7878,4,4
Qwen2.5,7879,4,4
Qwen2.5,7880,4,4
Qwen2.5,7881,4,4
Qwen2.5,7882,4,4
Qwen2.5,7883,4,4
Qwen2.5,7884,4,4
Qwen2.5,7885,4,4
Qwen2.5,7886,4,4
Qwen2.5,7887,4,4
Qwen2.5,7888,4,4
Qwen2.5,7889,4,4
Qwen2.5,7890,4,4
Qwen2.5,7891,4,4
Qwen2.5,7892,4,4
Qwen2.5,7893,4,4
Qwen2.5,7894,4,4
Qwen2.5,7895,4,4
Qwen2.5,7896,4,4
Qwen2.5,7897,4,4
Qwen2.5,7898,4,4
Qwen2.5,7899,4,4
Qwen2.5,7900,4,4
Qwen2.5,7901,4,4
Qwen2.5,7902,4,4
Qwen2.5,7903,4,4
Qwen2.5,7904,4,4
Qwen2.5,7905,4,4
Qwen2.5,7906,4,4
Qwen2.5,7907,4,4
Qwen2.5,7908,4,4
Qwen2.5,7909,4,4
Qwen2.5,7910,4,4
Qwen2.5,7911,4,4
Qwen2.5,7912,4,4
Qwen2.5,7913,4,4
Qwen2.5,7914,4,4
Qwen2.5,7915,4,4
Qwen2.5,7916,4,4
Qwen2.5,7917,4,4
Qwen2.5,7918,4,4
Qwen2.5,7919,4,4
Qwen2.5,7920,4,4
Qwen2.5,7921,4,4
Qwen2.5,7922,4,4
Qwen2.5,7923,4,4
Qwen2.5,7924,4,4
Qwen2.5,7925,4,4
Qwen2.5,7926,4,4
Qwen2.5,7927,4,4
Qwen2.5,7928,4,4
Qwen2.5,7929,4,4
Qwen2.5,7930,4,4
Qwen2.5,7931,4,4
Qwen2.5,7932,4,4
Qwen2.5,7933,4,4
Qwen2.5,7934,4,4
Qwen2.5,7935,4,4
Qwen2.5,7936,4,4
Qwen2.5,7937,4,4
Qwen2.5,7938,4,4
Qwen2.5,7939,4,4
Qwen2.5,7940,4,4
Qwen2.5,7941,4,4
Qwen2.5,7942,4,4
Qwen2.5,7943,4,4
Qwen2.5,7944,4,4
